id,date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,netdebt_me_lead4,rd_sale_lead4,ebit_bev_lead4,ebit_sale_lead4,ni_be_lead4,niq_be_lead4,ocf_at_lead4,gp_at_lead4,niq_at_lead4,op_at_lead4,rd_me_lead4,be_me_lead4,div12m_me_lead4,ni_me_lead4,sale_me_lead4
comp_001828_01C,2005-02-28,2005-02-28,1828,01C,CAN,0.036685,2005,2,2005-01-31,2005-01-31,1250.9946064,47.378980701,1250.9946064,0.0239711569,-0.113840784,0.1481395711,-0.027397902,0.0533575638,0.3727220527,0.4011922209,0.327370702,-0.043593624,0.9018526001,0.0203856384,0.0239133947,0.0337165896,0.0140475751,0.120998363,0.0129973311,0.3507475036,0.0829525619,0.4044826463,0.0193539666,0.2328893823,0.0020455839,0.0,,0.0060035271,0.0041644233,0.0018391039,0.0894369243,0.0093809941,0.0800559302,0.0625134214,-0.062513421,-0.001236897,0.0284387053,0.1727101541,0.1592833584,0.2037378543,0.4726075491,0.1088502625,0.1106276464,-0.013224166,-0.000364122,-0.026400296,-0.072261063,-3.118762102,-0.134774485,-5.8168194,0.8935268627,0.3790851484,0.5396883922,0.6405393302,,0.0927594458,0.4976555669,0.0035149385,3.0,0.0918041991,0.3502044022,0.0471522593,0.1125758011,-0.044762688,0.0184741909,0.0039119804,-0.00048621,4.32258e-05,,-0.171848684,-0.056679065,0.0456170266,-0.185849998,-0.862073242,-0.137527884,0.0377249,0.1473852674,0.178556384,0.5454863249,0.2283898012,3.0551145467,0.0954308536,0.1314767909,0.013647904,4.6979390743,0.1165064634,0.7900876775,0.0623886515,0.6316854421,7.0,-2.445415578,1.4952321473,1104.5057064,1.8244024804,-0.445586868,0.0026740928,4.2766337901,0.9103212542,1.9148267419,1.5181285616,2.1834864415,0.0990887075,0.408122813,0.0081610506,0.0303808899,0.0303808899,,1.3537136223,0.2232920491,0.6140488162,13.578339439,0.4828196801,0.284978156,0.3711179972,0.6207584759,0.5370895738,0.00711617,1045421.53275909,0.90648159,0.00091075,0.94316697,0.00694523,0.00670353,0.0051533,0.00859881,-0.3013679,0.36070668,1.01137264,0.00867623,-0.3648062,0.00758508,-0.13236329,0.01267269,0.01479943,0.01155257,-0.22196224,0.01327594,0.01121141,0.29960741,0.96263908,0.23204038,0.3243041699,1.0131407456,457,0.1425420456,0.6266717467,-0.4872949,0.2758638815,,,,,,,,,,,,,,,
comp_001932_01W,2005-02-28,2005-02-28,1932,01W,GBR,0.059672,2005,2,2005-01-31,2005-01-31,37132.166858,17.35304,37132.166858,0.0408706872,0.0303168719,0.0180404529,0.007076593,0.146902065,0.1507084193,0.1534923273,0.2999037972,0.1517961684,3.0831601946,0.0970308863,0.0170423538,0.0314459508,,0.2914469083,-0.251119923,-0.032021803,0.1009499593,0.4777127131,1.6427887889,0.4121684547,0.012474451,0.0096064264,-0.002059397,0.0489503204,0.0687861368,-0.019835816,0.1331370503,0.0197298284,0.1134072219,0.1499463179,-0.142399289,0.002153189,-0.01373473,0.9895681963,0.0856209194,0.1605458537,0.2782794735,0.1356989006,0.0748463506,0.1264531338,-0.036514053,0.1629671873,-0.071078566,-2.137876944,-0.213477855,-6.420914348,0.6402456707,1.1868907906,1.4343612394,2.4328600581,0.0030226585,0.1259813707,2.5571822023,-0.339444164,,0.1208425024,0.0594369435,0.072208462,0.019592397,-0.458666526,0.1014875702,0.0240290419,0.0499472713,0.0076632555,,0.5107045173,0.1413947891,-1.367194211,,,,-0.470681074,0.1155422521,0.1105748717,0.2635076618,0.2073364464,1.8785544974,0.1043258332,0.0894672877,-0.07656573,4.0815054005,,0.4173349206,0.4096417183,0.5421402981,4.0,-3.26571202,2.5857590649,9090.0159956,-14.04334342,-0.278622982,0.0157241618,0.9119406398,0.2234324227,0.3656603734,0.2507728417,0.1543293022,0.0496085997,0.0951389671,0.0745735634,0.0750540902,0.0748138403,0.0035076596,0.3813579343,0.0624263603,0.3067594511,19.200333499,0.6577366619,-0.075580332,-0.221120298,0.4557311903,0.5979827636,0.00304563,144023915.741556,0.69527753,0.0044736,1.00576348,0.00260865,0.00247996,0.00437064,0.00696365,0.98123864,0.27556732,0.45752829,0.00719191,0.72385891,0.00738178,1.34058464,0.01187106,0.01971505,0.00865081,0.46860686,7.027e-05,0.00992676,0.76956744,0.99089677,0.20553632,0.3285181134,0.9806005824,349,-0.716255489,-0.105352086,-1.439112411,0.5803521988,,,,,,,,,,,,,,,
comp_001945_01W,2005-02-28,2005-02-28,1945,01W,GBR,0.030191,2005,2,2005-01-31,2005-01-31,9251.0097168,18.522484,9251.0097168,0.0401323498,0.0032606481,0.0390529472,-0.013153769,0.1870636543,0.112360003,0.2178001535,0.2171234478,0.0683245066,-0.123427058,0.0734494046,0.0114176864,-0.028851253,0.0018066006,0.0239221817,0.1361099613,-0.05493579,0.0880134301,-0.026893678,0.267845499,-0.139120157,0.0050048224,-0.000258096,0.0059278529,0.0177073768,0.0282988707,-0.010591494,-0.028385527,-0.000681976,-0.027703551,-0.030237196,0.0359069526,0.0028358427,0.0165155211,0.1195243733,0.4411112078,0.2881352245,0.3519680548,0.1369081574,0.1646983722,-0.027539667,0.0026975287,-0.030237196,-0.107574835,-1.873106061,-0.071667882,-1.24788985,0.6203942004,0.673729551,0.8552306643,1.3779480087,0.0107067483,0.054168117,0.1655451686,-0.025577426,1.0,-0.039211146,0.0321313603,-0.011381345,-0.199381979,0.1109608641,0.0632613729,0.0207401024,0.0395520854,0.0126932468,0.027083844,0.0105417116,0.0881558585,0.0109363004,-0.015086394,0.2326851096,2.4552736695,-0.286391878,0.1848797883,0.4516635503,0.3663932173,0.2950280477,1.5617424242,0.1650060912,0.1805603898,0.0523265775,2.3838614323,0.1167984885,0.8383703446,0.3982472908,0.5762513666,8.0,-4.02712627,2.7755711073,4078.6208006,-1.500968091,0.1198854579,0.0084302604,0.8990856322,0.3771551568,0.2328688117,0.184167036,0.75994329,0.0516356176,0.1483546058,0.1005134238,0.0385898006,0.0361644913,0.0081365216,0.4657312567,0.1302204216,0.3662670329,16.992596687,0.8533448695,0.1097294,-0.072146018,0.6371927216,0.7130990006,0.00192805,59973209.6439826,0.73418818,0.0071195,0.74755558,0.00160143,0.00175621,0.00584372,0.00886821,0.19531698,0.47891468,0.88076693,0.00892564,-0.00863555,0.00819211,0.20886282,0.01192463,0.0188569,0.00984026,0.31740155,0.00015994,0.00833747,1.07669,0.96786958,0.59291332,0.8354850512,1.1173030777,289,1.3169858993,1.2402339678,0.9836135288,0.4278508911,,,,,,,,,,,,,,,
comp_002018_05W,2005-02-28,2005-02-28,2018,05W,ISR,0.007605,2005,2,2005-01-31,2005-01-31,4364.6434794,3.0862272815,4364.6434794,0.02043515,0.0,0.0333318903,0.1367511574,0.3061809088,0.3627600477,0.4960677757,0.486310405,0.051859456,,0.0082998935,0.0496078242,-0.010924201,,0.0736244623,0.1735547482,,,0.4257083306,0.0241878824,,0.0,,,,,,,,,0.0039294231,-0.003929423,0.0023396795,0.0073533498,0.1194855081,,,-0.382607472,0.0815450644,0.0816269731,,,0.0039294231,,,,,,,0.072153823,0.6831537513,,0.0907548049,,,,,0.0,-0.00091578,,,0.0362555077,0.0021847339,,,,,,,,,,,0.0107194818,,-0.438556372,,1.6069868996,0.0063588621,0.0099843867,0.0031719417,15.858491778,,,0.9585082684,,,,,2253.4598143,,0.2540242253,0.0016543623,12.596400363,0.7943000216,0.5590917033,-0.584092154,0.8956170461,0.0604132322,0.0817324833,,,,,0.5378054306,0.0826242736,,15.532732497,0.9000069017,,,0.6900392337,0.5846384008,0.00264294,12125473.0524905,0.73824803,0.00352543,0.6294071,0.00321365,0.00383018,,0.01909026,0.96074316,-0.06721061,1.3782069,,,,,0.03677583,0.06263599,0.02302655,1.35299472,0.00136237,0.01170053,0.75582384,1.0,0.75696161,1.0012962068,2.4962295385,253,0.6742363047,-0.313626086,0.4754750835,1.4255682913,,,,,,,,,,,,,,,
comp_002055_01C,2005-02-28,2005-02-28,2055,01C,CAN,0.137251,2005,2,2005-01-31,2005-01-31,11652.020235,21.873430613,11652.020235,0.0100236068,-0.001718455,0.0113357337,-0.094216803,0.0714812641,0.2669577921,0.2829961198,0.2368082639,0.0098188401,0.283845149,0.0281614637,0.0127854212,0.0239055006,0.0076501749,0.0189214759,-0.028641975,2.414893617,0.1296296296,0.195862069,0.0575268817,0.3319502075,0.0038997214,0.0145468109,-0.005594927,0.0202414113,-0.011327762,0.0315691736,0.0532961931,0.0074280409,0.0458681523,0.0209842154,-0.020984215,0.0016713092,-0.016713092,0.0869344179,0.1600742804,0.1871866295,0.170993228,0.0476862302,0.0492511521,-0.016527391,-0.008913649,-0.007613742,-0.065552461,-2.088757396,-0.086536676,-2.75739645,0.6569536424,0.24363974,0.3686972821,0.5665322581,,0.1439182916,,,0.0,0.0789025544,-0.001520623,0.0092783505,0.202247191,-0.089253188,0.0092699884,0.0063166206,-7.3311e-05,-0.000297136,,-0.139196598,-0.332643892,-0.032122859,-0.101915254,-1.768671611,-0.283132763,0.5635291766,0.123935667,0.163103122,0.166758393,0.1907284768,0.9763313609,0.0969359331,0.121634169,0.0042207014,1.519469526,0.109430697,0.9355835509,2.6248829312,0.6015137181,3.0,-4.275468225,4.0864532418,1362.8190414,-0.515638954,-0.147454374,0.0908090746,0.4621516176,0.3041532652,0.0744076978,0.0078956265,0.1688119279,0.0145039226,0.0447990983,-0.010298643,0.0181942698,0.0141606345,,0.2956398176,0.0557730647,0.2612040529,17.816535218,0.5061739875,0.1853071658,-0.017345357,0.7690055309,0.6158451216,0.00431822,31396721.5236359,0.54934863,0.00270883,0.51591696,0.00396461,0.00398549,0.00266816,0.01282623,-0.51813357,-0.57321267,1.50391399,0.01091927,0.38186471,0.01058954,0.60487497,0.01588543,0.0215062,0.01821724,-0.97876913,0.00053486,0.01293722,1.3664148,0.85754683,0.2853749,0.6013104727,0.8423757096,265,-0.155801771,0.6073300261,-1.176800609,0.497129703,,,,,,,,,,,,,,,
comp_002137_01C,2005-02-28,2005-02-28,2137,01C,CAN,-0.021418,2005,2,2005-01-31,2005-01-31,22087.855224,23.883203389,22087.855224,0.038537041,0.0012417707,0.0416278684,-0.008255859,0.0489270723,0.1672109016,,0.1322716628,-0.084225257,0.0682142491,-0.017936889,,-0.013996864,0.0053155454,0.0301116711,0.0708544538,0.2072879084,,-0.139755745,0.1420827886,-0.389989501,0.0,-0.001151577,0.0,0.0083921888,0.0243798718,-0.015987683,0.024172451,0.0034120839,0.0207603671,-0.017199441,0.0171994413,-0.013069939,0.030069088,0.2282330473,0.1773559983,0.3005638667,0.4954856915,0.1246272167,0.1408839071,-0.083186113,0.0006969283,-0.083883041,-0.123207868,-3.26014974,-0.106008427,-2.805042815,0.7521512074,0.2733607619,0.4574020254,0.6172809277,,0.0349100801,0.2201308189,-0.034790352,0.0,0.0049163976,0.3274983726,0.0218068455,-0.124926488,0.0486413515,0.0076982455,0.0024274294,-0.031931333,-0.008986531,,,-0.046529029,0.0256080698,,-0.030340055,-1.860625083,-0.264702175,0.1826964838,0.1826964838,0.5491853456,0.309614347,1.6622471015,0.1615327309,0.1773559983,0.0264556437,3.2518633795,0.1236727336,0.7400085175,0.7518697523,0.4086703794,5.0,-3.799348592,1.4624867367,10405.543869,-0.768776445,-0.375823019,0.0095283424,1.4204136587,0.4367999184,0.4862793423,0.4366925877,0.6402042424,0.0544371581,0.2294432972,0.1061231483,0.0435593964,0.0420515561,,0.72189135,0.1753464065,0.2941575273,16.558071847,0.5065171966,0.1325475587,0.1842149392,0.6629744765,0.560502125,0.00491303,40070881.4164828,0.5162725,0.00189551,0.51088962,0.00500516,0.00486812,0.00317264,0.00980161,-0.4318303,0.26283169,0.16442492,0.01033781,-0.33894619,0.01027058,-0.0681187,0.01325234,0.01804519,0.01139383,-0.17803269,0.0002657,0.00902738,0.82282306,0.95826571,0.52477312,0.6657154994,1.1672538265,541,-0.009944794,1.1798449551,-0.719340091,-0.34195627,,,,,,,,,,,,,,,
comp_002338_01W,2005-02-28,2005-02-28,2338,01W,GBR,0.029254,2005,2,2005-01-31,2005-01-31,4724.9242019,8.5774945,4724.9242019,0.0346897466,0.0077855652,0.0303117539,-0.02770887,0.1184539039,0.156299118,0.1311957462,0.1724165238,0.0630089403,1.8470515836,0.0755688578,0.0060884538,-0.082596798,0.0354508329,0.0543322218,0.1175354134,0.0569525724,0.1926333432,-0.318348483,0.3615324293,0.2240781566,0.0157161511,0.0309784846,0.003143745,-0.093866415,0.0342610615,-0.128127477,0.1134946325,0.0488702579,0.0646243746,-0.011995039,0.046117269,-0.007517029,-0.036438292,0.0867609317,0.1466704568,0.2726749165,0.5493502126,-0.054545163,0.1356102537,0.0205977877,0.0901263209,-0.069528533,-0.121412069,-10.07147432,-0.0752948,-6.245916515,0.5616648744,0.7465556269,0.9168497981,1.5630336268,0.0051413525,0.0200918478,0.0560197026,0.0566037736,,-0.066953367,0.151244441,0.0326059181,0.1237575008,,,,,,0.0162160938,-0.097750627,0.0547187054,-0.937714888,,,,-0.054208226,0.1594812935,0.1546393886,0.4715972856,0.2874899505,,0.1093570252,0.151262847,-0.01379972,4.5246754703,,0.4585872417,1.3842055735,0.4167849426,5.0,-2.761288645,1.7348164463,,-1.43287686,0.24157976,0.0387861261,1.3156090414,0.2907631829,0.467864225,0.4414312084,1.1751363118,-0.015859725,0.143871091,0.0815646947,0.0336077349,-0.084963268,0.00604179,0.5215860938,0.1338676296,0.286799518,18.560718881,0.8172638544,-0.314698304,-0.166474724,0.5673180171,0.4587774464,0.0023892,29414734.8799325,0.58916323,0.00661126,0.59321595,0.00174599,0.0019541,0.00528627,0.00764291,0.51469367,0.26814808,0.57109872,0.00772466,0.49033368,0.00809423,0.30903096,0.00995431,0.01305063,0.00806655,0.55435548,0.00038531,0.00889283,0.92140538,0.96757977,0.36956959,0.5448403031,0.8914806143,661,-1.033124277,-0.566397851,-0.660143308,-0.38760749,,,,,,,,,,,,,,,
comp_002369_01C,2005-02-28,2005-02-28,2369,01C,CAN,0.082777,2005,2,2005-01-31,2005-01-31,8791.2783241,34.085423424,8791.2783241,0.0154288946,-0.001857594,0.0203233179,-0.048196871,0.0099866359,0.3120912572,0.6082843437,0.7189793102,0.3215876551,2.0190443033,0.1680314593,0.0349683858,0.0564763646,0.0219029011,0.1815967016,0.1808720398,7.8909587046,,3.0847927932,3.4963848608,6.8013660984,0.0,-0.047269651,0.0,,0.0141147118,,,0.0154518871,,0.0622786149,-0.062278615,0.0093015076,0.0246893999,0.3818181818,0.0867036743,0.0982289188,0.3130537507,0.1940342587,0.0883663366,0.0679355009,0.0056568861,0.0622786149,-0.011525245,-0.331811263,-0.073803859,-2.124809741,0.3260660509,0.1110229976,0.2141854938,0.2314356436,,0.0284959027,,,4.0,,0.0296139027,,,0.1904191617,0.0417320364,0.0077217836,0.0068158353,0.0013144023,,,,0.2672622415,,-0.212565828,-0.147181233,,0.1024487756,0.1024487756,0.363138061,0.1160669665,1.7929984779,0.0462595823,0.0867036743,0.019874404,5.5862374483,0.1327920969,0.1604477475,1.0609559206,0.5981804715,,-2.770357988,0.9264399054,6209.7541355,-2.568356988,-0.067826836,0.0127039519,2.1515642325,0.3851544537,1.1091674772,1.0478567121,0.4254216352,0.0747331589,0.0995304628,-0.02650354,0.0095549244,0.0095549244,,0.8976142961,0.0910945201,0.4975987847,16.392133465,0.4435890039,0.2447505271,-0.072283355,0.6652916006,0.5746737323,0.00591466,14281144.8627717,0.76416891,0.00167811,0.73685388,0.00535061,0.00541943,0.00614916,0.0085474,0.638595,0.01048106,0.73074742,0.00864172,0.91643885,0.00826423,0.14120695,0.01359634,0.01618803,0.01318795,-0.46225082,0.0014322,0.01433398,1.33269257,0.85906493,0.39287577,0.7945104329,0.7512207874,325,-0.188951084,0.2630473998,0.248619847,-0.635061644,,,,,,,,,,,,,,,
comp_002396_01C,2005-02-28,2005-02-28,2396,01C,CAN,-0.012756,2005,2,2005-01-31,2005-01-31,885.79548605,26.514472164,885.79548605,,0.2282352941,-0.205578419,-0.093620257,0.1356240682,0.1890426148,0.3869819759,0.3567142137,0.0793856822,2.2041596463,-0.012671558,0.0222922342,0.0075290794,,0.7282328687,0.2861669085,-0.096097504,0.2290573153,0.9456476446,0.8816234965,0.1767999716,0.0409418593,0.0,0.1555456266,0.1094806817,0.0505627479,0.0589179338,0.3187368443,0.0083835267,0.3103533176,0.1678713327,-0.167871333,-0.001186372,0.1982246145,0.1528220233,0.2191795047,0.0410962024,0.1246831666,0.0644841899,0.0815672872,-0.092242048,0.146977387,-0.239219436,0.0409777139,1.0859697744,-0.126893619,-3.362867804,1.4732719732,0.3729253958,0.5764498884,0.533740396,,0.0108132468,,,8.0,0.6381867141,0.1445903819,0.3881853871,0.5684012578,0.461690126,0.0173040108,0.0126769319,-0.014526256,-0.008539274,,-0.002095373,-0.899195004,-0.062347324,0.028757477,3.9845649515,-4.047465937,-0.252263406,0.1418428397,0.3787932242,0.1885571159,0.0710238078,1.3567183447,-0.003243962,0.0820739163,-0.048264332,1.7089260127,0.0854115281,0.5446249101,0.1816132132,0.6363387796,2.0,-2.316921199,2.467716056,325.10175758,1.0716090805,-0.335143495,0.0102838736,1.0076014406,0.5896109212,0.3003218752,0.2894264322,0.4584579623,0.0380205826,-0.003268621,-0.020474951,0.0,-0.148094627,,0.6661512967,0.0641353351,0.4337979079,16.507916898,0.6835614671,0.1131995364,-0.186205028,0.2534425554,0.6182226163,0.00212745,2076090.31465092,1.37433209,0.00232163,1.30241802,0.0044234,0.00467523,0.00399715,0.0151171,-0.98136445,0.28560666,0.99349231,0.01542185,-1.01772181,0.01560565,-0.95579034,0.01360958,0.02065632,0.01563806,-0.72037589,0.00855011,0.01281268,0.6023106,0.87889671,0.26510371,0.4051793904,0.9949541505,517,0.440885862,-0.050288473,0.4276261368,0.5057504493,,,,,,,,,,,,,,,
comp_002406_01C,2005-02-28,2005-02-28,2406,01C,CAN,0.104734,2005,2,2005-01-31,2005-01-31,607.98454681,2.8330531901,607.98454681,,0.0,1.249001e-16,-0.097559177,0.1192822563,-0.035002901,-0.036494936,0.0191770026,0.1343224054,-0.250416106,0.1478556186,-0.01714129,,,0.0524333586,0.1569129677,-0.334532829,0.1739341122,-0.078455059,0.6964760501,-0.215276575,0.0133663934,0.0,0.0,0.0218496797,0.0056130428,0.0162366368,0.0299205104,0.0129259592,0.0169945512,0.017007865,-0.017007865,0.0012308444,0.0158722004,-0.024747661,0.0666312877,0.0815000127,0.0434933171,-0.038324399,-0.023712084,-0.098313438,-3.5503e-05,-0.098277935,-0.032607874,-1.721014266,-0.049615739,-2.618674072,0.7199193467,0.606535595,0.6721718956,0.9581545679,,0.0015222907,0.2466337199,0.0512820513,1.0,0.0349736108,0.3486733197,0.0118436777,0.1497567134,0.0494704779,0.0223043822,0.0105989991,0.041846038,0.0205811291,,0.077560427,0.2524607169,0.258345406,0.3553220643,-1.177244867,3.6026153287,-0.424655296,0.0514557173,0.0701249899,0.0449359931,0.0857733321,,0.0136609807,0.0488921383,-0.003273145,2.0227272727,0.1123079525,0.8186250266,,0.5772076286,7.0,-2.28871692,1.2961488144,,1.6017842004,,,3.5860402631,1.772873838,1.1215636619,1.1161046662,2.350390241,-0.067944324,0.0489888268,-0.034776196,0.0001273157,0.0001273157,,1.1592237117,0.0828546806,0.707805745,14.656927575,0.6237317681,0.04728834,-0.132918751,0.5804983601,0.4363666091,0.00609344,1461209.73077591,1.42525674,0.00227552,1.43966698,0.00448254,0.00462504,0.00655389,0.01341857,-0.20183779,-0.21772335,1.24577108,0.0136837,-0.4681098,0.01324243,-0.60814922,0.01526044,0.02383024,0.01770549,-0.38593804,0.0318683,0.02087039,1.02531814,0.77771699,0.32005344,0.8259030516,0.6607698182,505,-1.309397861,-1.017374502,-0.798898442,-0.500003285,,,,,,,,,,,,,,,
comp_002408_02C,2005-02-28,2005-02-28,2408,02C,CAN,0.069577,2005,2,2005-01-31,2005-01-31,4595.1635233,28.007676837,4595.1635233,0.0800814169,-0.883422104,2.1751487459,-0.031827757,0.2814119453,0.698244325,0.8775979024,0.6695329231,-0.144652468,-0.173679735,-0.02010246,0.0498978107,-0.062509273,0.0126531233,0.0761698738,0.1512654571,0.2984427892,0.1594354553,-0.039748639,0.273491105,-0.314247392,0.0006601489,0.000146038,,0.0198753951,0.0116014314,0.0082739637,0.0210822027,0.0240567934,-0.002974591,-0.002471519,0.0024715192,0.0086734608,0.0417942085,0.1889704153,0.1683235242,0.2781294761,0.2974097419,0.0591946995,0.1073159829,-0.034157946,0.0014108612,-0.035568807,-0.109805952,-4.179960819,-0.107334433,-4.085878002,0.7767956435,0.2415940527,0.4249565054,0.5678983279,,0.0352655116,,,5.0,0.0057030256,0.1269112448,0.0145442913,0.2070483797,0.1479436518,0.0216017191,0.0094438516,0.0061856185,0.0029137318,,0.0526117672,-0.089327779,0.1236815866,,0.6589333401,-0.02280149,-0.209804777,0.1811447058,0.1811447058,0.3283309991,0.2993145632,1.5292077094,0.1360755646,0.1683235242,0.0187225754,2.2533525761,0.1160827092,0.7081118555,0.788001288,0.3739036587,8.0,-3.622105226,1.3236987399,3102.5788752,0.3850499916,0.1017522636,0.0331074633,3.0341346476,1.3464979604,1.120906499,1.0139061885,1.2437451229,0.0797055421,0.4128715852,0.1660538806,0.0438739074,0.027073681,,1.0874807157,0.2535948495,0.1496121597,13.041489834,1.3844972993,0.0807034006,0.3754943869,0.757178463,0.6784296338,0.00354705,18400707.9765307,1.37149242,0.00413055,1.28253692,0.00281024,0.00360471,0.00523673,0.01509672,-0.03574655,-0.25187815,-0.1825028,0.01553812,0.14532101,0.01536225,0.05417671,0.02072101,0.02405197,0.0177278,-0.34885843,0.00190087,0.01764751,1.30842421,0.95930031,0.33925662,0.7346549584,1.0691670814,541,-0.215470534,0.9013241788,-0.851937342,-0.224139404,,,,,,,,,,,,,,,
comp_002410_01W,2005-02-28,2005-02-28,2410,01W,GBR,0.105893,2005,2,2005-01-31,2005-01-31,213228.55878,9.864826,213228.55878,0.0286424124,-0.022943728,0.0549202297,0.0114562643,,0.0552620163,0.1540895292,0.2932127559,0.1537530211,-0.005820446,0.0408001381,,-0.01740446,0.0036513447,0.0587647412,0.1827437631,0.0367085489,0.3882039014,-0.001416431,0.4587690904,0.0438233835,0.0234261347,-0.051990179,-0.000168946,0.0315328321,0.0396062144,-0.008073382,0.0221601572,0.0028873169,0.0192728403,0.0027540561,-0.002754056,0.0051694078,0.0129151906,0.0700642702,0.1659707493,0.1967984098,0.3225275337,0.1687506953,0.1960821525,-0.08454286,-0.049856189,-0.034686671,-0.03082766,-0.366009625,-0.033581717,-0.398707891,0.5575948549,1.3079045853,1.5159451742,2.7986040823,0.0016296099,0.0101111617,0.4462459378,-0.10550354,7.0,0.0118575913,0.0818915947,0.0119931468,0.0186130786,0.2979748041,0.0513304937,0.0257729588,0.0236179907,0.0110822372,0.0064424571,-0.091333566,0.2264037894,0.0349222469,0.224067573,0.6825150578,0.8706150828,-0.221389486,0.1757239774,0.1757239774,0.3310949705,0.2083632174,1.4795306217,0.1150540261,0.1659707493,-0.000623626,2.0035376571,0.0293507512,0.6890770448,0.9335631841,0.5778091968,7.0,-6.408721916,3.7099159446,131609.08841,-1.817705885,-0.258123167,0.0196912737,0.8446241959,0.4215664192,0.0958830286,0.0873428968,1.2448707693,0.0711396264,0.0971774143,0.0379733374,0.0631997894,0.0699859347,0.0017774355,0.4090875706,0.1289224504,0.3858056412,16.537532727,0.725945944,0.2541320481,-0.261967511,0.6523043332,0.6878197051,0.0035895,517578401.896614,0.20907684,0.00342363,0.49228183,0.00329015,0.0036606,0.00264624,0.00711893,-0.02904511,-0.05634503,1.66544049,0.00750464,-0.07565574,0.00558374,0.46056835,0.01313405,0.02733758,0.01119325,0.02190068,1.703e-05,0.00926674,0.63886182,0.95403723,0.5736344,0.8574342203,1.1601295619,661,1.0661314423,0.1804545639,0.9506063634,0.8853548143,,,,,,,,,,,,,,,
